commit,repo,file,change_type,diff,change_count,condition_type,commit_subject,commit_body,note
33642345a4bebadb6226a8497037e9b8c13af0e1,spring-projects/spring-framework,spring-aop/src/main/java/org/springframework/aop/framework/CglibAopProxy.java,Condition_Change,"-			final boolean infoEnabled = logger.isInfoEnabled();
-			final boolean debugEnabled = logger.isDebugEnabled();
-						if (infoEnabled && implementsInterface(method, ifcs)) {
+						if (logger.isInfoEnabled() && implementsInterface(method, ifcs)) {
-						if (debugEnabled) {
+						if (logger.isDebugEnabled()) {
-					else if (debugEnabled && !Modifier.isPublic(mod) && !Modifier.isProtected(mod) &&
+					else if (logger.isDebugEnabled() && !Modifier.isPublic(mod) && !Modifier.isProtected(mod) &&",8,condition,Lazily check log level within validation conditions,"See gh-24672
",
33ef9107e068223b53b9f19cf9b7906aabf769e0,spring-projects/spring-framework,spring-messaging/src/main/java/org/springframework/messaging/handler/annotation/support/PayloadMethodArgumentResolver.java,Remove_Condition,"-		if (ClassUtils.isAssignable(targetClass, payloadClass)) {
-			validate(message, parameter, payload);
-			return (isOptionalTargetClass ? Optional.of(payload) : payload);
-		}
-		else {
+		if (!ClassUtils.isAssignable(targetClass, payloadClass)) {
-			validate(message, parameter, payload);
-			return (isOptionalTargetClass ? Optional.of(payload) : payload);
+		validate(message, parameter, payload);
+		return (isOptionalTargetClass ? Optional.of(payload) : payload);",10,condition,Minor refactoring in PayloadMethodArgumentResolver,"Closes gh-30168
",
341ac76209a0a5ad34cb80385179040d47636974,spring-projects/spring-framework,spring-jdbc/src/main/java/org/springframework/jdbc/core/BeanPropertyRowMapper.java,Remove_Condition,"+	 * @see #setMappedClass
+	 * @see BeanUtils#getPropertyDescriptors
+	 * @see #mappedNames(PropertyDescriptor)
+	 * @see #initialize
-		String lowerCaseName = lowerCaseName(pd.getName());
-		mappedNames.add(lowerCaseName);
-		String underscoreName = underscoreName(pd.getName());
-		if (!lowerCaseName.equals(underscoreName)) {
-			mappedNames.add(underscoreName);
-		}
+		mappedNames.add(lowerCaseName(pd.getName()));
+		mappedNames.add(underscoreName(pd.getName()));",8,condition,Rely on HashSet for uniqueness of mapped names,"See gh-32199
",
3477738bed64f0cda2952eee787a267e89b0569d,spring-projects/spring-framework,spring-context/src/main/java/org/springframework/context/annotation/ConfigurationClassParser.java,Condition_Change,"-				else if (replace) {
+				else if (replace && replacingClass == null) {",2,condition,Consistently pick lowest superclass level to replace,"See gh-28676
",
34ab818dfa795bd67fa44061f71e68bc665fa0bf,spring-projects/spring-framework,spring-orm/src/main/java/org/springframework/orm/hibernate5/HibernateExceptionTranslator.java,Add_Condition,"-		if (ex instanceof PersistenceException && ex.getCause() instanceof HibernateException) {
-			return convertHibernateAccessException((HibernateException) ex.getCause());
+		if (ex instanceof PersistenceException) {
+			if (ex.getCause() instanceof HibernateException) {
+				return convertHibernateAccessException((HibernateException) ex.getCause());
+			}
+			return EntityManagerFactoryUtils.convertJpaAccessExceptionIfPossible(ex);
-		return EntityManagerFactoryUtils.convertJpaAccessExceptionIfPossible(ex);
+		return null;",9,condition,HibernateExceptionTranslator avoids JPA IllegalState/ArgumentException translation,"Issue: SPR-14681
",
34e5ce9360ed6c0fe83678a904d5e70064765db6,spring-projects/spring-framework,spring-tx/src/main/java/org/springframework/transaction/jta/JtaTransactionManager.java,Condition_Change,"-		if (transactionManager instanceof UserTransaction userTransaction) {
-			return userTransaction;
+		if (transactionManager instanceof UserTransaction ut) {
+			return ut;
-		if (ut instanceof TransactionManager transactionManager) {
+		if (ut instanceof TransactionManager tm) {
-			return transactionManager;
+			return tm;",8,condition,Fix Checkstyle violations,"See gh-30019
",
35055fd866baadefeec2e2f47d1d94454763b452,spring-projects/spring-framework,spring-core/src/main/java/org/springframework/core/env/PropertySourcesPropertyResolver.java,Condition_Change,"- * Copyright 2002-2011 the original author or authors.
+ * Copyright 2002-2012 the original author or authors.
-			if (propertySource.getProperty(key) != null) {
+			if (propertySource.containsProperty(key)) {",2,condition,Refactor PropertyResolver impl for consistency,"PropertySourcesPropertyResolver#containsProperty now
calls #containsProperty on each underlying PropertySource instead of
calling #getProperty and checking for null.

Issue: SPR-9529
",
3576ff051cf13ccc97d8b0fea8d961d204c15f0d,spring-projects/spring-framework,spring-context/src/main/java/org/springframework/scheduling/annotation/ScheduledAnnotationBeanPostProcessor.java,Add_Condition,"-			Set<ScheduledTask> tasks =
-					new LinkedHashSet<ScheduledTask>(4);
+			Set<ScheduledTask> tasks = this.scheduledTasks.get(bean);
+			if (tasks == null) {
+				tasks = new LinkedHashSet<ScheduledTask>(4);
+				this.scheduledTasks.put(bean, tasks);
+			}
-			this.scheduledTasks.put(bean, tasks);",8,condition,ScheduledAnnotationBeanPostProcessor properly registers multiple tasks per bean,"Issue: SPR-14286
",
358555929d4ff7d33dc1a5895a324e550cfa993e,spring-projects/spring-framework,spring-webmvc/src/main/java/org/springframework/web/servlet/mvc/condition/ParamsRequestCondition.java,Add_Condition,"- * Copyright 2002-2024 the original author or authors.
+ * Copyright 2002-2023 the original author or authors.
-		return expressions.stream()
-				.filter(e -> e.getValue() != null && !e.isNegated())
-				.count();
+		long count = 0;
+		for (ParamExpression e : expressions) {
+			if (e.getValue() != null && !e.isNegated()) {
+				count++;
+			}
+		}
+		return count;",10,"condition, iteration","Revert ""Merge pull request #32088 from Ryan-Dia""","This reverts commit 484aee069e7edaf0cf904d0135ab10b6b8162e70, reversing
changes made to 6bd7f0231dcc47e8099000dea301157788fd5b15.

See gh-32088
",
35bd00beaf25943521b5650ef6e004291b19eff7,spring-projects/spring-framework,spring-jdbc/src/main/java/org/springframework/jdbc/datasource/init/ScriptUtils.java,Condition_Change,"-		char[] content = script.toCharArray();
-			char c = content[i];
+			char c = script.charAt(i);
-		char[] content = script.toCharArray();
-			if (content[i] == '\'') {
+			if (script.charAt(i) == '\'') {",6,condition,Remove String#toCharArray from ScriptUtils,"ScriptUtils contains two calls to String#toCharArray for the sole
purpose to iterating over all chars in a String. Not only is this
unnecessary and can be replaced with String#charAt it also causes
additional allocator and heap pressure because String#toCharArray
rather than returning the backing array (which is gone in Java 9)
creates a copy.

This commit contains the following changes:

 - remove String#toCharArray from ScriptUtils and replace with
   String#charAt

Issue: SPR-15075
",
37c04bd9c8d7a1269d1088af935a5571cb6887bc,spring-projects/spring-framework,spring-context/src/main/java/org/springframework/context/event/ApplicationListenerMethodAdapter.java,Condition_Change,"-		Parameter[] parameters = this.method.getParameters();
-		if (parameters.length != 1) {
+		int count = this.method.getParameterTypes().length;
+		if (count != 1) {",4,condition,Fix usage of Java8 API,,
37f9c8675804d4282bed9d2d1fb9da9761aee86a,spring-projects/spring-framework,spring-core/src/main/java/org/springframework/core/ReactiveAdapterRegistry.java,Condition_Change,"-		if (reactiveType == null) {
+		if (clazz == null) {",2,condition,Fix failing tests due to last commit,,
3809d885b6e5825368705d00a3d63f0ab7cd0128,spring-projects/spring-framework,spring-web/src/main/java/org/springframework/http/ContentDisposition.java,Add_Condition,"-			} else {
+			}
+			else {",3,condition,Fix Checkstyle violation,,
38525ceff609e4ae5c3d1c06a35c0e96e7da748d,spring-projects/spring-framework,spring-jdbc/src/main/java/org/springframework/jdbc/support/DatabaseStartupValidator.java,Condition_Change,"-					if (logger.isWarnEnabled()) {
+					if (logger.isInfoEnabled()) {",2,condition,Fix log level guard in DatabaseStartupValidator.afterPropertiesSet(),,
38dcd179d5c2ad7630310cba292e80471b000d5f,spring-projects/spring-framework,spring-expression/src/main/java/org/springframework/expression/spel/support/SimpleEvaluationContext.java,Add_Condition,"- * of essential SpEL features and configuration options.
+ * of essential SpEL features and customization options, targeting simple
+ * condition evaluation and in particular data binding scenarios.
- * <p>When creating {@code SimpleEvaluationContext} you need to choose the level
- * of support you need to deal with properties and methods in SpEL expressions:
+ * <p>When creating a {@code SimpleEvaluationContext} you need to choose the
+ * level of support that you need for property access in SpEL expressions:
- * <li>Custom {@code PropertyAccessor} only (no reflection)</li>
+ * <li>A custom {@code PropertyAccessor} (typically not reflection-based),
+ * potentially combined with a {@link DataBindingPropertyAccessor}</li>
- * <p>For more flexibility, consider {@link StandardEvaluationContext} instead.
+ * <p>For more flexibility, in particular for internal configuration
+ * scenarios, consider using {@link StandardEvaluationContext} instead.
+ * @see #forPropertyAccessors
-	 * Create a {@code SimpleEvaluationContext} for the specified
-	 * {@link PropertyAccessor} delegates.
-	 * @see ReflectivePropertyAccessor
-	 * @see DataBindingPropertyAccessor
+	 * Create a {@code SimpleEvaluationContext} for the specified {@link PropertyAccessor}
+	 * delegates: typically a custom {@code PropertyAccessor} specific to a use case
+	 * (e.g. attribute resolution in a custom data structure), potentially combined with
+	 * a {@link DataBindingPropertyAccessor} if property dereferences are needed as well.
+	 * @see DataBindingPropertyAccessor#forReadOnlyAccess()
+	 * @see DataBindingPropertyAccessor#forReadWriteAccess()
+		for (PropertyAccessor accessor : accessors) {
+			if (accessor.getClass() == ReflectivePropertyAccessor.class) {
+				throw new IllegalArgumentException(""SimpleEvaluationContext is not designed for use with a plain "" +
+						""ReflectivePropertyAccessor. Consider using DataBindingPropertyAccessor or a custom subclass."");
+			}
+		}
+	 * @see #forPropertyAccessors
-	 * @see DataBindingPropertyAccessor#forReadOnlyAccess()
+	 * @see DataBindingPropertyAccessor#forReadWriteAccess()
+	 * @see #forPropertyAccessors
-		 * {@link org.springframework.core.convert.support.DefaultConversionService}
-		 * is used.
+		 * {@link org.springframework.core.convert.support.DefaultConversionService} is used.
-		 * {@link org.springframework.core.convert.support.DefaultConversionService}
-		 * is used.
+		 * {@link org.springframework.core.convert.support.DefaultConversionService} is used.",6,"condition, iteration",Guidance of which PropertyAccessors to use with SimpleEvaluationContext,"Issue: SPR-16588
",
3910350b0a21b3f24750b26d22ce158b732b028b,spring-projects/spring-framework,spring-core/src/main/java/org/springframework/asm/ClassReader.java,Add_Condition,"+        // SPRING PATCH: leniently handle offset mismatch
+        if (offset >= labels.length) {
+            return new Label();
+        }
+        // END OF PATCH",3,condition,ASM ClassReader leniently handles label offset mismatch,"Issue: SPR-14089
",
39de64bafc234a3db9210f05b38174e878a69489,spring-projects/spring-framework,spring-orm/src/main/java/org/springframework/orm/jpa/persistenceunit/DefaultPersistenceUnitManager.java,Condition_Change,"-				if (logger.isDebugEnabled()) {
-					logger.debug(""Found explicit default unit with name '"" + defaultName + ""' in persistence.xml - "" +
-							""overriding local default unit settings ('packagesToScan'/'mappingResources')"");
+				if (logger.isWarnEnabled()) {
+					logger.warn(""Found explicit default persistence unit with name '"" + defaultName + ""' in persistence.xml - "" +
+							""overriding local default persistence unit settings ('packagesToScan'/'mappingResources')"");",6,condition,Log at WARN level in case of contradicting PersistenceUnitManager setup,"Closes gh-23257
",
3b1d46b3bac74802d264cd57c4a7e685f377c91e,spring-projects/spring-framework,spring-webflux/src/main/java/org/springframework/web/reactive/function/BodyExtractors.java,Condition_Change,"+	private static final ResolvableType VOID_TYPE = ResolvableType.forClass(Void.class);
-		if (elementType.equals(ResolvableType.forClass(Void.class))) {
+		if (VOID_TYPE.equals(elementType)) {",3,condition,Polishing,,
3b3798977408c25ec38ef1f7fe65bafc3712f7d9,spring-projects/spring-framework,spring-core/src/main/java/org/springframework/core/SortedProperties.java,Condition_Change,"-			if (!this.omitComments || !line.startsWith(""#"")) {
+			if (!(this.omitComments && line.startsWith(""#""))) {
-			if (!this.omitComments || !line.startsWith(""#"")) {
+			if (!(this.omitComments && line.startsWith(""#""))) {",4,condition,Apply De Morgan's law for greater clarity of purpose,,
3baacedfd9c8d908ac95be00ee745d938033cd67,spring-projects/spring-framework,spring-core/src/main/java/org/springframework/core/CoroutinesUtils.java,Condition_Change,"-public final class CoroutinesUtils {
-
-	private CoroutinesUtils() {
-	}
+public abstract class CoroutinesUtils {
-		if (classifier.equals(JvmClassMappingKt.getKotlinClass(Flow.class))) {
+		if (classifier != null && classifier.equals(JvmClassMappingKt.getKotlinClass(Flow.class))) {",7,condition,Alignment with other abstract utils classes,,
3bc1121b9d6f73f601776a20e6ec5b0e1ea0f4b2,spring-projects/spring-framework,spring-messaging/src/main/java/org/springframework/messaging/simp/stomp/StompBrokerRelayMessageHandler.java,Condition_Change,"-			if (!this.isStompConnected) {
+			if (!this.isStompConnected || conn == null) {",2,condition,Check both connection and connected flag,"Issue: SPR-14703
",
